ogc_fid;gml_id;id;display;roll;pitch;heading;timeposition;year;url;uri;wkb_geometry
2122;panorama_recent_2017.672704;672704;TMX7316010203-000224_pano_0000_001413;1.03477690931143;-0.136529221538492;279.143766935581;2017-03-27T11:04:17Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_001413/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_001413/;010100002040710000C39B3538BF02FE403F389FCAA2C51D41
2125;panorama_recent_2017.672707;672707;TMX7316010203-000224_pano_0000_001416;1.93937360521613;0.156762224442778;279.657090908996;2017-03-27T11:04:22Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_001416/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_001416/;01010000204071000027BC04A79C04FE40CE177B7F8AC51D41
2137;panorama_recent_2017.672719;672719;TMX7316010203-000224_pano_0000_001428;-1.06464503379286;0.567860953223031;280.890710434929;2017-03-27T11:04:34Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_001428/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_001428/;010100002040710000BF64E3C1020CFE40FAB5F5931FC51D41
2139;panorama_recent_2017.672721;672721;TMX7316010203-000224_pano_0000_001430;-1.23809086168605;-0.0400933398181201;281.079192685121;2017-03-27T11:04:36Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_001430/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_001430/;010100002040710000DFA7AA103D0DFE4046EC13500DC51D41
2256;panorama_recent_2017.672850;672850;TMX7316010203-000224_pano_0000_001619;-0.32247515824634;-1.60709416221515;100.455804253675;2017-03-27T11:25:14Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_001619/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_001619/;0101000020407100009E7E50571D0DFE4012DE1E2433C51D41
2257;panorama_recent_2017.672851;672851;TMX7316010203-000224_pano_0000_001620;-0.472984732496096;-0.439641554648711;101.276677239049;2017-03-27T11:25:15Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_001620/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_001620/;010100002040710000DB300AC2800CFE405C8DEC3A3CC51D41
2258;panorama_recent_2017.672852;672852;TMX7316010203-000224_pano_0000_001621;-0.0930007805821618;-1.30063562744634;100.705093486791;2017-03-27T11:25:17Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_001621/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_001621/;010100002040710000F52B9D4FE40BFE400803CF6D45C51D41
2270;panorama_recent_2017.672864;672864;TMX7316010203-000224_pano_0000_001633;-1.22322069682163;-0.785724392094868;99.7997640523412;2017-03-27T11:25:49Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_001633/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_001633/;0101000020407100006FF4319F7A04FE40D4EFC276ACC51D41
2272;panorama_recent_2017.672866;672866;TMX7316010203-000224_pano_0000_001635;-1.38719488174603;-1.30940375501519;100.455276302987;2017-03-27T11:25:52Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_001635/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_001635/;010100002040710000A3CEDC033F03FE40F9122A58BEC51D41
2273;panorama_recent_2017.672867;672867;TMX7316010203-000224_pano_0000_001636;-2.09359212459944;-1.18881347433838;99.4730337461602;2017-03-27T11:25:53Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_001636/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_001636/;010100002040710000B343FCC3A002FE40693524CEC6C51D41
2669;panorama_recent_2017.673268;673268;TMX7316010203-000224_pano_0000_002084;0.219555815784971;-0.749061105743619;151.842179527501;2017-03-27T11:42:45Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_002084/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_002084/;010100002040710000F31DFC045F9AFD40C498F40777DB1D41
2709;panorama_recent_2017.673313;673313;TMX7316010203-000224_pano_0000_002154;0.836670979033281;-0.302181287883002;101.386590792214;2017-03-27T11:46:04Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_002154/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_002154/;0101000020407100002BDF33127C99FD4095D74A28ADDB1D41
2711;panorama_recent_2017.673315;673315;TMX7316010203-000224_pano_0000_002156;-0.0737806772649074;-0.2693226271118;111.476512132131;2017-03-27T11:46:07Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_002156/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_002156/;0101000020407100007E1AF7E64D98FD404D9F1D90CFDB1D41
2719;panorama_recent_2017.673324;673324;TMX7316010203-000224_pano_0000_002171;-1.3958403001602;-0.244313918183243;102.33678128624;2017-03-27T11:46:21Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_002171/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_002171/;010100002040710000FF5D9F79188FFD4025917D1063DC1D41
2720;panorama_recent_2017.673325;673325;TMX7316010203-000224_pano_0000_002172;-1.47976339050912;-0.333350952103803;99.0716126415608;2017-03-27T11:46:22Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_002172/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_002172/;010100002040710000BAF946347C8EFD4047E9D2DF6BDC1D41
2826;panorama_recent_2017.673444;673444;TMX7316010203-000224_pano_0000_002396;-1.96335378538916;-0.731223501775688;296.258927958294;2017-03-27T11:55:55Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0000_002396/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0000_002396/;01010000204071000092239D81D197FD4019C91E71B9DB1D41
2886;panorama_recent_2017.673504;673504;TMX7316010203-000224_pano_0001_000000;0.754368150311328;-0.425266257782116;144.933193435141;2017-03-27T12:04:04Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000224/pano_0001_000000/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000224_pano_0001_000000/;01010000204071000031EC3066459AFD401D7409B762DB1D41
3349;panorama_recent_2017.674012;674012;TMX7316010203-000225_pano_0007_000007;-1.07809207495617;2.05068160796675;285.973481221466;2017-03-27T13:33:16Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000225/pano_0007_000007/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000225_pano_0007_000007/;010100002040710000944E2498B782FD40A9F92A3900DD1D41
3351;panorama_recent_2017.674014;674014;TMX7316010203-000225_pano_0007_000009;-1.26877781804925;0.518105466542755;280.535046030112;2017-03-27T13:33:18Z;2017;https://data.amsterdam.nl/panorama/2017/03/27/TMX7316010203-000225/pano_0007_000009/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000225_pano_0007_000009/;0101000020407100000E2C4708EB83FD4084B872D6ECDC1D41
6975;panorama_recent_2017.678338;678338;TMX7316010203-000227_pano_0001_000496;-1.0241628922515;-1.53367185458757;265.247218054887;2017-03-29T12:26:59Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000496/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000496/;0101000020407100004C6BD318EE46FE40BC76691375B21D41
6977;panorama_recent_2017.678340;678340;TMX7316010203-000227_pano_0001_000498;-1.85037691902694;-1.25966608190817;265.183190271127;2017-03-29T12:27:01Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000498/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000498/;0101000020407100006B29206D2D48FE40A298BC8178B21D41
6999;panorama_recent_2017.678479;678479;TMX7316010203-000227_pano_0001_000637;-4.04937089075605;0.0454792475013733;288.453150195684;2017-03-29T12:29:25Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000637/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000637/;01010000204071000096CD1CD2AB6CFE403C139A7470A41D41
7049;panorama_recent_2017.678592;678592;TMX7316010203-000227_pano_0001_000750;-2.01762829218729;-0.271369816383011;44.0327200734521;2017-03-29T12:31:34Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000750/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000750/;010100002040710000892991444D88FE409B1C3EA98C9A1D41
7054;panorama_recent_2017.678597;678597;TMX7316010203-000227_pano_0001_000755;-1.80860541769434;0.0601141449943048;43.1921592078007;2017-03-29T12:31:38Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000755/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000755/;010100002040710000047635791886FE401C9947DE009A1D41
7056;panorama_recent_2017.678599;678599;TMX7316010203-000227_pano_0001_000757;-2.57468200177078;-1.00587321840591;43.8438196292066;2017-03-29T12:31:41Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000757/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000757/;010100002040710000B2B96A9E3685FE40354069B8C9991D41
7057;panorama_recent_2017.678600;678600;TMX7316010203-000227_pano_0001_000758;-1.78083606125342;-1.21833580191088;44.0591306154037;2017-03-29T12:31:42Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000758/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000758/;0101000020407100006F2D9361C484FE4025CADE12AE991D41
7064;panorama_recent_2017.678622;678622;TMX7316010203-000227_pano_0001_000780;-1.39948205449135;-0.37021531298681;47.0719373977961;2017-03-29T12:32:04Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000780/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000780/;010100002040710000FA42C879D97AFE40D7A370CD4D971D41
7066;panorama_recent_2017.678624;678624;TMX7316010203-000227_pano_0001_000782;-2.1584776499819;-0.6662305478486;44.1738957049361;2017-03-29T12:32:05Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000782/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000782/;0101000020407100005298F7F8E779FE4077BE9F5A18971D41
7074;panorama_recent_2017.678657;678657;TMX7316010203-000227_pano_0001_000815;-1.90917852994522;-0.591850705718133;44.7858351633585;2017-03-29T12:32:44Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000815/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000815/;010100002040710000E21DE049F96AFE40C619C37C7E931D41
7075;panorama_recent_2017.678658;678658;TMX7316010203-000227_pano_0001_000816;-1.97784535434732;-0.00200660164237548;44.2790214296251;2017-03-29T12:32:46Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000816/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000816/;0101000020407100009D2E8B49836AFE40AB9333D462931D41
7079;panorama_recent_2017.678662;678662;TMX7316010203-000227_pano_0001_000820;-1.37576808123395;-0.523074665079054;44.7205979223572;2017-03-29T12:33:36Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000820/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000820/;0101000020407100004CFDBC699D68FE4041D653EBEC921D41
7080;panorama_recent_2017.678663;678663;TMX7316010203-000227_pano_0001_000821;-1.96422686621542;-0.641485295272162;41.4241259593722;2017-03-29T12:33:38Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000821/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000821/;0101000020407100006E5166832868FE4091477033D1921D41
7084;panorama_recent_2017.678733;678733;TMX7316010203-000227_pano_0001_000891;-2.53545780027608;-0.499134884559586;310.281047453964;2017-03-29T12:34:44Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000891/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000891/;01010000204071000056116EF25985FE40FB1EF587D08A1D41
7101;panorama_recent_2017.678750;678750;TMX7316010203-000227_pano_0001_000908;-0.725870298484443;-0.484004159200723;313.942742255974;2017-03-29T12:35:05Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000227/pano_0001_000908/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000227_pano_0001_000908/;010100002040710000FD31AD4DCB8CFE401155F8A3E5881D41
7272;panorama_recent_2017.678947;678947;TMX7316010203-000230_pano_0000_000007;-0.732316372251812;-1.66738359842087;321.7669826142;2017-03-29T14:13:12Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000230/pano_0000_000007/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000230_pano_0000_000007/;0101000020407100004F04719E9B18FE401844A4D6C29A1D41
7273;panorama_recent_2017.678948;678948;TMX7316010203-000230_pano_0000_000008;-1.18995930395396;0.630258767118923;321.63671497875;2017-03-29T14:13:13Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000230/pano_0000_000008/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000230_pano_0000_000008/;010100002040710000FDDB653FFA18FE40D26D899CA29A1D41
7274;panorama_recent_2017.678949;678949;TMX7316010203-000230_pano_0000_000009;-0.587357201124476;1.03307192011753;321.216083041128;2017-03-29T14:13:14Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000230/pano_0000_000009/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000230_pano_0000_000009/;01010000204071000055A2ECED5919FE40815CE2A8829A1D41
7292;panorama_recent_2017.678967;678967;TMX7316010203-000230_pano_0000_000027;-1.47257422716294;0.750903220859316;315.572548351603;2017-03-29T14:13:28Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000230/pano_0000_000027/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000230_pano_0000_000027/;01010000204071000019AF7955E720FE409C5088606C981D41
7293;panorama_recent_2017.678968;678968;TMX7316010203-000230_pano_0000_000028;-1.82990347823325;1.16714112018439;314.468313091182;2017-03-29T14:13:29Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000230/pano_0000_000028/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000230_pano_0000_000028/;010100002040710000E5ED08E75421FE40FD135CEC4E981D41
7303;panorama_recent_2017.678980;678980;TMX7316010203-000230_pano_0000_000113;-2.11452727810805;-1.47417546548222;86.1478860544441;2017-03-29T14:15:10Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000230/pano_0000_000113/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000230_pano_0000_000113/;010100002040710000340EF53B9928FE40B2648E85A58F1D41
7304;panorama_recent_2017.678981;678981;TMX7316010203-000230_pano_0000_000114;-2.44973379459182;-0.928068608054885;86.0380532069119;2017-03-29T14:15:11Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000230/pano_0000_000114/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000230_pano_0000_000114/;01010000204071000059DB144FF827FE4060915F5FA48F1D41
7382;panorama_recent_2017.679089;679089;TMX7316010203-000231_pano_0002_000222;-3.32617217625465;-0.373778638893377;212.182087379169;2017-03-29T14:32:53Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000222/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000222/;01010000204071000001A1F5300303FE409EB470196C991D41
7385;panorama_recent_2017.679093;679093;TMX7316010203-000231_pano_0002_000243;-1.58053784952024;-0.229829011186153;206.550657625854;2017-03-29T14:33:16Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000243/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000243/;010100002040710000E1606F620C0CFE405DDF8733C19B1D41
7386;panorama_recent_2017.679094;679094;TMX7316010203-000231_pano_0002_000252;-1.21634841187323;-0.140936197223931;215.722829847493;2017-03-29T14:33:27Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000252/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000252/;0101000020407100001A886533AE0EFE40D4F02DFCF59C1D41
7387;panorama_recent_2017.679095;679095;TMX7316010203-000231_pano_0002_000253;-1.41338578328871;-0.435880217850336;209.345410932244;2017-03-29T14:33:29Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000253/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000253/;0101000020407100003C33C170050FFE40A7CAF73C169D1D41
7388;panorama_recent_2017.679096;679096;TMX7316010203-000231_pano_0002_000254;-1.50987582875667;-0.78062995153276;205.230206813019;2017-03-29T14:33:32Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000254/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000254/;0101000020407100009D2CB5DE500FFE4055D97725399D1D41
7389;panorama_recent_2017.679097;679097;TMX7316010203-000231_pano_0002_000255;-1.61745819844182;-0.753176363276212;205.303151887164;2017-03-29T14:33:33Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000255/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000255/;01010000204071000035D1E7639A0FFE4089CE324B5C9D1D41
7393;panorama_recent_2017.679101;679101;TMX7316010203-000231_pano_0002_000261;-1.17367838780894;-0.0968943897171303;244.321271825242;2017-03-29T14:33:41Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000261/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000261/;0101000020407100000D51857F0F12FE40DE1D195B009E1D41
7396;panorama_recent_2017.679104;679104;TMX7316010203-000231_pano_0002_000264;-2.17068973525845;-0.739190900877778;162.038288111467;2017-03-29T14:34:08Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000264/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000264/;0101000020407100004B3E76971013FE4002BC05E2589E1D41
7397;panorama_recent_2017.679105;679105;TMX7316010203-000231_pano_0002_000265;-1.14439193762488;-0.0484160436745918;151.349904357272;2017-03-29T14:34:09Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000265/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000265/;0101000020407100002CD7DB66CF12FE40FE2614627D9E1D41
7399;panorama_recent_2017.679108;679108;TMX7316010203-000231_pano_0002_000274;-2.18705274038995;-0.672391229034461;152.333347153582;2017-03-29T14:34:17Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000274/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000274/;010100002040710000E544BB4A5A10FE406DE34F04C39F1D41
7403;panorama_recent_2017.679112;679112;TMX7316010203-000231_pano_0002_000279;-1.55921077227006;-1.18058076773634;153.802258155534;2017-03-29T14:34:22Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000279/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000279/;010100002040710000605AD427010FFE407099D3D577A01D41
7405;panorama_recent_2017.679114;679114;TMX7316010203-000231_pano_0002_000281;-2.0509013118085;-0.390961033985359;153.369606522899;2017-03-29T14:34:23Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000281/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000281/;01010000204071000089D2DEA07D0EFE40759318A4C0A01D41
7407;panorama_recent_2017.679116;679116;TMX7316010203-000231_pano_0002_000283;-2.21798547955977;-0.0807884022066291;152.929423877789;2017-03-29T14:34:25Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000283/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000283/;010100002040710000E869C020F90DFE4050340F5009A11D41
7408;panorama_recent_2017.679117;679117;TMX7316010203-000231_pano_0002_000284;-1.07384979414201;-0.148369582859297;152.620760926907;2017-03-29T14:34:26Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000284/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000284/;0101000020407100001C4300F0B40DFE407CD11E5F2DA11D41
7411;panorama_recent_2017.679120;679120;TMX7316010203-000231_pano_0002_000287;-2.32954832007454;-0.321651155218788;152.555324612733;2017-03-29T14:34:29Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000287/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000287/;0101000020407100005378D02CED0CFE40742843259AA11D41
7416;panorama_recent_2017.679126;679126;TMX7316010203-000231_pano_0002_000296;-1.86286997593947;-0.381994524523231;154.469840678735;2017-03-29T14:34:39Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000296/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000296/;01010000204071000038F8C2E4A50AFE40D0EFFB77DDA21D41
7419;panorama_recent_2017.679130;679130;TMX7316010203-000231_pano_0002_000300;-1.50187956563426;-0.371562827144402;154.476521920821;2017-03-29T14:34:51Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000300/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000300/;0101000020407100006F62484EAD09FE40B6F8147069A31D41
7445;panorama_recent_2017.679158;679158;TMX7316010203-000231_pano_0002_000357;-1.7373230424674;-0.288769371119999;248.513167131614;2017-03-29T14:36:11Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000357/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000357/;0101000020407100008A027D62E623FE4062A241AA79A71D41
7466;panorama_recent_2017.679179;679179;TMX7316010203-000231_pano_0002_000446;-1.59361175943881;-0.708527841689019;255.726810429453;2017-03-29T14:38:53Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000446/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000446/;01010000204071000028452BB76B59FE40EC4B368EF9A91D41
7517;panorama_recent_2017.679230;679230;TMX7316010203-000231_pano_0002_000531;-2.13939173500293;-0.130407763724069;34.3317724670767;2017-03-29T14:41:39Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000531/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000531/;01010000204071000027C11B12DE64FE40168A748F33A11D41
7520;panorama_recent_2017.679233;679233;TMX7316010203-000231_pano_0002_000534;-3.1068055597424;-0.187291101689777;325.9933742291;2017-03-29T14:41:43Z;2017;https://data.amsterdam.nl/panorama/2017/03/29/TMX7316010203-000231/pano_0002_000534/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000231_pano_0002_000534/;01010000204071000066FA25E2B164FE407F8637ABC6A01D41
